,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.425,0.4898026315789474,0.10921052631578948
1,0,validation,0.5,0.5,0.0
2,1,train,0.40460526315789475,0.4810855263157895,0.11513157894736842
3,1,validation,0.5,0.5,0.0
4,2,train,0.43486842105263157,0.490625,0.09276315789473684
5,2,validation,0.5,0.5,0.0
6,3,train,0.39276315789473687,0.48273026315789475,0.14539473684210527
7,3,validation,0.5,0.5,0.0
8,4,train,0.48026315789473684,0.4930921052631579,0.011842105263157895
9,4,validation,0.5,0.5,0.0
10,5,train,0.4747126038781163,0.4917763157894737,0.018421052631578946
11,5,validation,0.5,0.5,0.0
12,6,train,0.40328947368421053,0.4800986842105263,0.11381578947368422
13,6,validation,0.5,0.5,0.0
14,7,train,0.48388157894736844,0.4958059210526316,0.015460526315789473
15,7,validation,0.5,0.5,0.0
16,8,train,0.49026315789473685,0.49796052631578946,0.01131578947368421
17,8,validation,0.26521164021164023,0.4489087301587302,0.26521164021164023
18,9,train,0.4019736842105263,0.47911184210526314,0.1125
19,9,validation,0.5,0.5,0.0
20,-1,test,0.5,0.5,0.0
