,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.33151315789473684,0.4986348684210526,0.33151315789473684
1,0,validation,0.3411044973544974,0.505828373015873,0.3411044973544974
2,1,train,0.3556578947368421,0.5167434210526316,0.3556578947368421
3,1,validation,0.37466931216931215,0.5310019841269841,0.37466931216931215
4,2,train,0.3913815789473684,0.5435361842105263,0.3913815789473684
5,2,validation,0.38574735449735453,0.5393105158730159,0.38574735449735453
6,3,train,0.40592105263157896,0.5544407894736842,0.40592105263157896
7,3,validation,0.388723544973545,0.5415426587301587,0.388723544973545
8,4,train,0.451578947368421,0.5886842105263158,0.451578947368421
9,4,validation,0.4489087301587302,0.5866815476190477,0.4489087301587302
10,5,train,0.5040789473684211,0.6280592105263157,0.5040789473684211
11,5,validation,0.4596560846560847,0.5947420634920635,0.4596560846560847
12,6,train,0.5634210526315789,0.6725657894736842,0.5634210526315789
13,6,validation,0.42526455026455023,0.5689484126984127,0.42526455026455023
14,7,train,0.6348684210526315,0.7261513157894737,0.6348684210526315
15,7,validation,0.45717592592592593,0.5928819444444444,0.45717592592592593
16,8,train,0.7050657894736843,0.7787993421052632,0.7050657894736843
17,8,validation,0.4669312169312169,0.6001984126984127,0.4669312169312169
18,9,train,0.7773684210526315,0.8330263157894737,0.7773684210526315
19,9,validation,0.4608134920634921,0.5956101190476191,0.4608134920634921
20,-1,test,0.45353835978835977,0.5901537698412698,0.45353835978835977
