err,generation,opt_grasped,time,N_dims,n_population_ratio,n_population,num_parents_mating_ratio,num_parents_mating,elitism_ratio,n_elitism,seed,passing,counter
2.0534108776288917,15.0,1.0,0.05979657173156738,1,0.5,5,0.2,2,0.5,1,42,"[True, True, True]",35
0.45785985990010225,8.0,0.0,0.04883313179016113,1,0.5,5,0.2,2,0.5,1,18,"[True, True, True]",28
2.8550236410163885,30.0,1.0,0.08500814437866211,1,0.5,5,0.2,2,0.5,1,2306406,"[True, True, True]",50
2.3562946698723586,6.0,2.0,0.0451047420501709,1,0.5,5,0.2,2,0.5,1,98,"[True, True, True]",26
4.267908588373238,17.0,2.0,0.06379270553588867,1,0.5,5,0.2,2,0.5,1,12471,"[True, True, True]",37
0.32050145238957883,18.0,1.0,0.06534123420715332,1,0.5,5,0.2,2,0.5,1,41274,"[True, True, True]",38
0.9461942700073556,2.0,0.0,0.055084943771362305,1,0.5,5,0.2,2,0.5,1,5328,"[True, True, True]",22
2.209812445556979,10.0,2.0,0.05159711837768555,1,0.5,5,0.2,2,0.5,1,1247,"[True, True, True]",30
0.6814911924658658,8.0,0.0,0.04832029342651367,1,0.5,5,0.2,2,0.5,1,125732,"[True, True, True]",28
3.358779341572167,36.0,1.0,0.10829281806945801,1,0.5,5,0.2,2,0.5,1,31253,"[True, True, True]",56
3.5744377566703998,20.0,1.0,0.05415606498718262,1,0.5,5,0.2,2,1.0,2,42,"[True, True, True]",40
0.36131017270413546,38.0,0.0,0.07669854164123535,1,0.5,5,0.2,2,1.0,2,18,"[True, True, True]",58
0.3244443056927473,40.0,0.0,0.07897114753723145,1,0.5,5,0.2,2,1.0,2,2306406,"[True, True, True]",60
0.3299120076379829,11.0,0.0,0.041315555572509766,1,0.5,5,0.2,2,1.0,2,98,"[True, True, True]",31
2.576123770715241,20.0,2.0,0.05301856994628906,1,0.5,5,0.2,2,1.0,2,12471,"[True, True, True]",40
4.467882234770341,5.0,2.0,0.0376584529876709,1,0.5,5,0.2,2,1.0,2,41274,"[True, True, True]",25
2.1655401953004825,14.0,0.0,0.05620694160461426,1,0.5,5,0.2,2,1.0,2,5328,"[True, True, True]",34
2.4520289519145386,30.0,0.0,0.06589555740356445,1,0.5,5,0.2,2,1.0,2,1247,"[True, True, True]",50
4.646830399399341,23.0,2.0,0.05705094337463379,1,0.5,5,0.2,2,1.0,2,125732,"[True, True, True]",43
2.058550230134043,25.0,2.0,0.06053900718688965,1,0.5,5,0.2,2,1.0,2,31253,"[True, True, True]",45
2.106343170925695,20.0,1.0,0.0526430606842041,1,0.5,5,0.5,2,0.0,0,42,"[True, True, True]",40
0.36131017270413546,38.0,0.0,0.07604718208312988,1,0.5,5,0.5,2,0.0,0,18,"[True, True, True]",58
0.3244443056927473,40.0,0.0,0.07845473289489746,1,0.5,5,0.5,2,0.0,0,2306406,"[True, True, True]",60
3.9715241749684367,11.0,2.0,0.041268110275268555,1,0.5,5,0.5,2,0.0,0,98,"[True, True, True]",31
2.576123770715241,20.0,2.0,0.05324077606201172,1,0.5,5,0.5,2,0.0,0,12471,"[True, True, True]",40
4.467882234770341,5.0,2.0,0.03444099426269531,1,0.5,5,0.5,2,0.0,0,41274,"[True, True, True]",25
2.1655401953004825,14.0,0.0,0.04487752914428711,1,0.5,5,0.5,2,0.0,0,5328,"[True, True, True]",34
2.4520289519145386,30.0,0.0,0.07732415199279785,1,0.5,5,0.5,2,0.0,0,1247,"[True, True, True]",50
