,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.29197368421052633,0.46898026315789476,0.29197368421052633
1,0,validation,0.2822420634920635,0.4616815476190476,0.2822420634920635
2,1,train,0.28125,0.4609375,0.28125
3,1,validation,0.28587962962962965,0.4644097222222222,0.28587962962962965
4,2,train,0.31111842105263154,0.48333881578947363,0.31111842105263154
5,2,validation,0.36425264550264547,0.5231894841269841,0.36425264550264547
6,3,train,0.3348684210526316,0.5011513157894737,0.3348684210526316
7,3,validation,0.27232142857142855,0.45424107142857145,0.27232142857142855
8,4,train,0.39888157894736836,0.5491611842105263,0.39888157894736836
9,4,validation,0.4044312169312169,0.5533234126984127,0.4044312169312169
10,5,train,0.43486842105263157,0.5761513157894737,0.43486842105263157
11,5,validation,0.37285052910052907,0.5296378968253969,0.37285052910052907
12,6,train,0.43453947368421053,0.5759046052631579,0.43453947368421053
13,6,validation,0.38723544973544977,0.5404265873015873,0.38723544973544977
14,7,train,0.4147368421052631,0.5610526315789474,0.4147368421052631
15,7,validation,0.4216269841269841,0.5662202380952381,0.4216269841269841
16,8,train,0.43868421052631573,0.5790131578947368,0.43868421052631573
17,8,validation,0.41104497354497355,0.5582837301587302,0.41104497354497355
18,9,train,0.39013157894736844,0.5425986842105263,0.39013157894736844
19,9,validation,0.3447420634920635,0.5085565476190477,0.3447420634920635
20,-1,test,0.3402777777777778,0.5052083333333334,0.3402777777777778
