,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3061426684280053,0.479607001321004,0.3061426684280053
1,0,validation,0.5,0.5,0.0
2,1,train,0.2962351387054161,0.4721763540290621,0.2962351387054161
3,1,validation,0.5031595576619273,0.5107858243451464,0.012326656394453005
4,2,train,0.2866578599735799,0.4649933949801849,0.2866578599735799
5,2,validation,0.4996138996138996,0.5,0.0
6,3,train,0.3084544253632761,0.48134081902245707,0.3084544253632761
7,3,validation,0.5469749139203148,0.6093990755007703,0.0015408320493066256
8,4,train,0.27542932628797884,0.4565719947159841,0.27542932628797884
9,4,validation,0.5007751937984496,0.5026964560862865,0.007704160246533128
10,-1,test,0.49961089494163424,0.5019260400616332,0.009244992295839754
